plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,2407,24,9.70528000385032,68.43504156,9.706,69.095,9.707,69.728,9.708,70.335,9.709,70.917,9.71,71.477
1,2346,24,10.3138800026043,70.28871615999999,10.315,70.974,10.316,71.631,10.317,72.262,10.318,72.868,10.319,73.451
1,2282,24,9.84563667967314,70.22966104,9.846,70.889,9.847,71.521,9.848,72.127,9.849,72.71,9.85,73.271
1,2171,24,9.6526833516426,68.84186572,9.653,69.491,9.654,70.114,9.655,70.712,9.656,71.287,9.657,71.84
1,2097,24,10.1591133402513,71.24015976,10.16,71.914,10.161,72.56,10.162,73.18,10.163,73.776,10.164,74.349
1,2025,24,9.41231999658074,66.33858479999999,9.413,66.976,9.414,67.587,9.415,68.174,9.416,68.738,9.417,69.281
1,1978,24,9.36447000231583,67.30971344,9.365,67.949,9.366,68.562,9.367,69.151,9.368,69.717,9.369,70.262
1,1917,24,9.9383300325841,71.54199704,9.939,72.214,9.94,72.858,9.941,73.476,9.942,74.07,9.943,74.642
1,1875,24,9.39936331428386,66.44357167999999,9.4,67.095,9.401,67.72,9.402,68.32,9.403,68.897,9.404,69.452
1,1791,24,10.0729500081656,69.7670626,10.074,70.454,10.075,71.113,10.076,71.745,10.077,72.353,10.078,72.938
1,1749,24,10.5393299737705,73.16601284,10.541,73.899,10.543,74.602,10.545,75.276,10.547,75.924,10.549,76.547
1,1642,24,10.4598066371066,70.77099964,10.463,71.563,10.467,72.322,10.471,73.05,10.475,73.749,10.478,74.422
1,1577,24,9.8178466861847,67.53937223999999,9.823,68.374,9.829,69.174,9.835,69.941,9.84,70.678,9.845,71.386
1,1522,24,9.3818333497778,68.48097332,9.391,69.415,9.403,70.309,9.415,71.166,9.425,71.989,9.434,72.78
1,3109,24,10.6341599652612,67.74606516,10.642,68.642,10.652,69.501,10.662,70.325,10.67,71.117,10.677,71.879
1,3054,24,10.1918433332569,71.04987104,10.195,71.82,10.198,72.558,10.202,73.266,10.205,73.946,10.208,74.6
1,3007,24,9.33740669800944,64.55708867999999,9.338,65.229,9.339,65.873,9.34,66.491,9.341,67.085,9.342,67.657
1,2950,24,9.67346336466527,70.49868992,9.674,71.175,9.675,71.823,9.676,72.445,9.677,73.043,9.678,73.618
1,2894,24,9.48249668811614,62.69357156,9.483,63.356,9.484,63.989,9.485,64.597,9.486,65.181,9.487,65.744
1,2720,24,9.56603334632866,67.09645884,9.567,67.735,9.568,68.346,9.569,68.933,9.57,69.497,9.571,70.04
1,2647,24,10.0611933026276,69.65551404,10.062,70.316,10.063,70.949,10.064,71.557,10.065,72.141,10.066,72.703
1,2598,24,10.5909833155353,69.75393924,10.592,70.449,10.594,71.115,10.596,71.755,10.597,72.37,10.598,72.962
1,2527,24,10.9723533064465,68.93701008000001,10.974,69.655,10.976,70.343,10.978,71.004,10.98,71.639,10.982,72.251
1,2476,24,10.4095533553893,72.29002856,10.411,72.998,10.413,73.677,10.415,74.328,10.417,74.954,10.418,75.555
1,2414,24,9.48678669848174,68.36942476,9.488,69.067,9.49,69.735,9.492,70.376,9.493,70.992,9.494,71.585
1,2225,24,9.16402001401813,72.4409472,9.169,73.272,9.175,74.068,9.181,74.831,9.186,75.563,9.19,76.267
1,2035,24,9.09090335975616,72.69357188,9.101,73.638,9.113,74.541,9.125,75.407,9.136,76.238,9.145,77.036
1,1859,24,8.6872933195158,68.43504156,8.722,69.634,8.766,70.781,8.809,71.873,8.846,72.922,8.878,73.931
1,3215,24,11.1784832036154,69.26509408,11.188,70.185,11.199,71.067,11.211,71.914,11.221,72.728,11.23,73.511
1,3183,24,10.2809466710468,68.67782371999999,10.283,69.432,10.286,70.155,10.289,70.849,10.292,71.515,10.294,72.156
1,3129,24,9.93798333493607,71.08596028000001,9.939,71.775,9.94,72.435,9.941,73.067,9.942,73.674,9.943,74.258
1,3090,24,10.2826433729173,67.76246936,10.284,68.452,10.286,69.113,10.288,69.748,10.289,70.358,10.29,70.946
1,3029,24,9.10871668726126,65.67257427999999,9.109,66.302,9.11,66.905,9.111,67.484,9.112,68.041,9.112,68.577
1,2863,24,9.74818000783324,69.56036968000001,9.749,70.197,9.75,70.808,9.751,71.394,9.752,71.958,9.753,72.501
1,2795,24,9.79063002948801,67.93635388,9.791,68.573,9.792,69.184,9.793,69.771,9.794,70.335,9.795,70.878
1,2743,24,10.5054266564456,68.87795496,10.507,69.562,10.508,70.218,10.509,70.848,10.51,71.454,10.511,72.037
1,2679,24,9.90789000484642,72.56561912,9.909,73.239,9.91,73.883,9.911,74.501,9.912,75.095,9.913,75.667
1,2618,24,9.5556166907604,72.13910992,9.557,72.841,9.559,73.513,9.561,74.158,9.562,74.778,9.563,75.374
1,3228,24,10.4400399808787,63.3694246,10.443,64.147,10.447,64.892,10.451,65.608,10.454,66.296,10.457,66.958
1,3140,24,9.39271667437473,67.8149628,9.393,68.457,9.394,69.072,9.395,69.663,9.396,70.231,9.397,70.778
1,3040,24,9.60294667863464,68.9468526,9.604,69.589,9.605,70.204,9.606,70.795,9.607,71.363,9.608,71.91
1,2994,24,9.19058998947752,67.36220688,9.191,67.979,9.191,68.57,9.191,69.138,9.191,69.684,9.191,70.21
1,2931,24,9.76686665506756,71.88648524,9.767,72.527,9.768,73.141,9.769,73.729,9.77,74.294,9.771,74.838
1,2876,24,9.91536332630237,68.21850612,9.916,68.872,9.917,69.498,9.918,70.099,9.919,70.677,9.92,71.233
1,2817,24,10.430306689722,74.98031736,10.432,75.677,10.434,76.345,10.436,76.986,10.437,77.602,10.438,78.195
1,2744,24,9.51895002110543,70.33792876,9.52,71.021,9.521,71.676,9.522,72.304,9.523,72.908,9.524,73.489
1,2691,24,9.454003325209,66.59449031999999,9.456,67.324,9.458,68.023,9.46,68.694,9.462,69.339,9.464,69.959
1,3354,24,10.3587466475176,66.5026268,10.363,67.327,10.369,68.117,10.375,68.875,10.38,69.603,10.384,70.304
1,3323,24,10.7272966806853,70.21325684,10.73,70.979,10.733,71.713,10.736,72.417,10.739,73.094,10.742,73.745
1,3287,24,10.2423366618317,67.17191816,10.243,67.857,10.244,68.514,10.245,69.144,10.246,69.75,10.247,70.333
1,3242,24,10.1500266999995,70.93504164,10.151,71.599,10.152,72.235,10.153,72.846,10.154,73.433,10.155,73.998
1,3205,24,9.58968999312506,68.15945099999999,9.59,68.806,9.591,69.426,9.592,70.021,9.593,70.593,9.594,71.143
1,3119,24,9.5221600017834,69.49147204,9.523,70.112,9.524,70.707,9.525,71.278,9.525,71.827,9.525,72.355
1,2962,24,9.60454333217556,66.48950344,9.606,67.166,9.607,67.814,9.608,68.437,9.609,69.035,9.61,69.611
1,2912,24,10.1404066802745,70.38057968000001,10.143,71.125,10.146,71.839,10.149,72.524,10.151,73.182,10.153,73.815
1,2854,24,9.3059899855301,72.32939864,9.309,73.111,9.313,73.859,9.317,74.576,9.32,75.265,9.323,75.927
1,3791,24,10.9960766083004,69.80315184,10.998,70.542,11.001,71.251,11.004,71.931,11.006,72.585,11.008,73.214
1,3753,24,11.0368099630026,69.91798124,11.038,70.609,11.04,71.272,11.042,71.909,11.043,72.521,11.044,73.11
1,3712,24,10.2481166569643,71.52559283999999,10.249,72.157,10.25,72.762,10.251,73.343,10.252,73.902,10.252,74.44
1,3673,24,9.90702336319952,68.2742804,9.907,68.875,9.907,69.451,9.907,70.004,9.907,70.536,9.907,71.048
1,3640,24,9.80440003085991,72.69357188,9.805,73.284,9.805,73.85,9.805,74.393,9.805,74.916,9.805,75.419
1,3596,24,11.0545699743016,74.393047,11.055,75.034,11.056,75.649,11.057,76.24,11.058,76.808,11.059,77.355
1,3531,24,10.4744132929597,74.5078764,10.475,75.141,10.476,75.748,10.477,76.331,10.478,76.892,10.479,77.432
1,3490,24,9.61140337101242,72.28018603999999,9.612,72.911,9.613,73.516,9.614,74.097,9.615,74.655,9.615,75.192
